No	Image	Label
845	a01-014u-02-01.png	future
846	a01-014u-02-02.png	.
847	a01-014u-02-03.png	Said
848	a01-014u-02-04.png	Mr.
849	a01-014u-02-05.png	Nkumbula
850	a01-014u-03-00.png	last
851	a01-014u-03-01.png	night
852	a01-014u-03-02.png	:
853	a01-014u-03-03.png	""""
854	a01-014u-03-04.png	We
855	a01-014u-03-05.png	want
856	a01-014u-03-06.png	to
857	a01-014u-03-07.png	discuss
858	a01-014u-03-08.png	what
859	a01-014u-03-09.png	to
860	a01-014u-04-00.png	do
861	a01-014u-04-01.png	if
862	a01-014u-04-02.png	the
863	a01-014u-04-03.png	British
864	a01-014u-04-04.png	demonstrations
865	a01-014u-04-05.png	.
866	a01-014u-04-06.png	""""
867	a01-014u-05-00.png	Yesterday
868	a01-014u-05-01.png	Sir
869	a01-014u-05-02.png	Roy's
870	a01-014u-05-03.png	chief
871	a01-014u-05-04.png	aide
872	a01-014u-05-05.png	,
873	a01-014u-05-06.png	Mr.
874	a01-014u-06-00.png	Julius
875	a01-014u-06-01.png	Greenfield
876	a01-014u-06-02.png	,
877	a01-014u-06-03.png	telephoned
878	a01-014u-06-04.png	his
879	a01-014u-06-05.png	chief
880	a01-014u-07-00.png	a
881	a01-014u-07-01.png	report
882	a01-014u-07-02.png	on
883	a01-014u-07-03.png	his
884	a01-014u-07-04.png	talks
885	a01-014u-07-05.png	with
886	a01-014u-07-06.png	Mr.
887	a01-014u-07-07.png	Macmillan
888	a01-014x-00-00.png	Sir
889	a01-014x-00-01.png	Roy's
890	a01-014x-00-02.png	United
891	a01-014x-00-03.png	Federal
892	a01-014x-00-04.png	Party
893	a01-014x-00-05.png	is
894	a01-014x-00-06.png	boycotting
895	a01-014x-01-00.png	the
896	a01-014x-01-01.png	London
897	a01-014x-01-02.png	talks
898	a01-014x-01-03.png	on
899	a01-014x-01-04.png	the
900	a01-014x-01-05.png	Protectorate's
901	a01-014x-02-00.png	future
902	a01-014x-02-01.png	.
903	a01-014x-02-02.png	Said
904	a01-014x-02-03.png	Mr.
905	a01-014x-02-04.png	Nkumbula
906	a01-014x-02-05.png	last
907	a01-014x-02-06.png	night
908	a01-014x-02-07.png	:
909	a01-014x-03-00.png	""""
910	a01-014x-03-01.png	We
911	a01-014x-03-02.png	want
912	a01-014x-03-03.png	to
913	a01-014x-03-04.png	discuss
914	a01-014x-03-05.png	what
915	a01-014x-03-06.png	to
916	a01-014x-03-07.png	do
917	a01-014x-03-08.png	if
918	a01-014x-03-09.png	the
919	a01-014x-04-00.png	British
920	a01-014x-04-01.png	Government
921	a01-014x-04-02.png	gives
922	a01-014x-04-03.png	in
923	a01-014x-04-04.png	to
924	a01-014x-04-05.png	Sir
925	a01-014x-04-06.png	Roy
926	a01-014x-05-00.png	and
927	a01-014x-05-01.png	the
928	a01-014x-05-02.png	talks
929	a01-014x-05-03.png	fall
930	a01-014x-05-04.png	through
931	a01-014x-05-05.png	.
932	a01-014x-05-06.png	There
933	a01-014x-05-07.png	are
934	a01-014x-05-08.png	bound
935	a01-014x-06-00.png	to
936	a01-014x-06-01.png	be
937	a01-014x-06-02.png	demonstrations
938	a01-014x-06-03.png	.
939	a01-014x-06-04.png	""""
940	a01-014x-06-05.png	Yesterday
941	a01-014x-06-06.png	Sir
942	a01-014x-06-07.png	Roy's
943	a01-014x-07-00.png	chief
944	a01-014x-07-01.png	aide
945	a01-014x-07-02.png	,
946	a01-014x-07-03.png	Mr.
947	a01-014x-07-04.png	Julius
948	a01-014x-07-05.png	Greenfield
949	a01-014x-07-06.png	,
950	a01-014x-07-07.png	telephoned
951	a01-014x-08-00.png	his
952	a01-014x-08-01.png	chief
953	a01-014x-08-02.png	a
954	a01-014x-08-03.png	report
955	a01-014x-08-04.png	on
956	a01-014x-08-05.png	his
957	a01-014x-08-06.png	talks
958	a01-014x-08-07.png	with
959	a01-014x-08-08.png	Mr.
960	a01-014x-09-00.png	Macmillan
961	a01-014x-09-01.png	at
962	a01-014x-09-02.png	Chequers
963	a01-014x-09-03.png	.
964	a01-020-00-00.png	Mr.
965	a01-020-00-01.png	Macleod
966	a01-020-00-02.png	went
967	a01-020-00-03.png	on
968	a01-020-00-04.png	with
969	a01-020-00-05.png	the
970	a01-020-00-06.png	conference
971	a01-020-00-07.png	at
972	a01-020-01-00.png	Lancaster
973	a01-020-01-01.png	House
974	a01-020-01-02.png	despite
975	a01-020-01-03.png	the
976	a01-020-01-04.png	crisis
977	a01-020-01-05.png	which
978	a01-020-01-06.png	had
979	a01-020-02-00.png	blown
980	a01-020-02-01.png	up
981	a01-020-02-02.png	.
982	a01-020-02-03.png	He
983	a01-020-02-04.png	has
984	a01-020-02-05.png	now
985	a01-020-02-06.png	revealed
986	a01-020-02-07.png	his
987	a01-020-02-08.png	full
988	a01-020-02-09.png	plans
989	a01-020-03-00.png	to
990	a01-020-03-01.png	the
991	a01-020-03-02.png	Africans
992	a01-020-03-03.png	and
993	a01-020-03-04.png	Liberals
994	a01-020-03-05.png	attending
995	a01-020-03-06.png	.
996	a01-020-03-07.png	These
997	a01-020-04-00.png	plans
998	a01-020-04-01.png	do
999	a01-020-04-02.png	not
1000	a01-020-04-03.png	give
1001	a01-020-04-04.png	the
1002	a01-020-04-05.png	Africans
1003	a01-020-04-06.png	the
1004	a01-020-04-07.png	overall
1005	a01-020-05-00.png	majority
1006	a01-020-05-01.png	they
1007	a01-020-05-02.png	are
1008	a01-020-05-03.png	seeking
1009	a01-020-05-04.png	.
1010	a01-020-05-05.png	African
1011	a01-020-05-06.png	delegates
1012	a01-020-06-00.png	are
1013	a01-020-06-01.png	studying
1014	a01-020-06-02.png	them
1015	a01-020-06-03.png	today
1016	a01-020-06-04.png	.
1017	a01-020-06-05.png	The
1018	a01-020-06-06.png	conference
1019	a01-020-07-00.png	will
1020	a01-020-07-01.png	meet
1021	a01-020-07-02.png	to
1022	a01-020-07-03.png	discuss
1023	a01-020-07-04.png	the
1024	a01-020-07-05.png	function
1025	a01-020-07-06.png	of
1026	a01-020-07-07.png	a
1027	a01-020-08-00.png	proposed
1028	a01-020-08-01.png	House
1029	a01-020-08-02.png	of
1030	a01-020-08-03.png	Chiefs
1031	a01-020-08-04.png	.
1032	a01-020u-00-00.png	Mr.
1033	a01-020u-00-01.png	Macleod
1034	a01-020u-00-02.png	went
1035	a01-020u-00-03.png	on
1036	a01-020u-00-04.png	with
1037	a01-020u-00-05.png	the
1038	a01-020u-00-06.png	conference
1039	a01-020u-01-00.png	at
1040	a01-020u-01-01.png	Lancaster
1041	a01-020u-01-02.png	House
1042	a01-020u-01-03.png	despite
1043	a01-020u-01-04.png	the
1044	a01-020u-01-05.png	crisis
1045	a01-020u-02-00.png	which
1046	a01-020u-02-01.png	had
1047	a01-020u-02-02.png	blown
1048	a01-020u-02-03.png	up
1049	a01-020u-02-04.png	.
1050	a01-020u-02-05.png	He
1051	a01-020u-02-06.png	has
1052	a01-020u-02-07.png	now
1053	a01-020u-02-08.png	revealed
1054	a01-020u-03-00.png	his
1055	a01-020u-03-01.png	full
1056	a01-020u-03-02.png	plans
1057	a01-020u-03-03.png	to
1058	a01-020u-03-04.png	the
1059	a01-020u-03-05.png	Africans
1060	a01-020u-03-06.png	and
1061	a01-020u-03-07.png	Liberals
1062	a01-020u-04-00.png	attending
1063	a01-020u-04-01.png	.
1064	a01-020u-04-02.png	These
1065	a01-020u-04-03.png	plans
1066	a01-020u-04-04.png	do
1067	a01-020u-04-05.png	not
1068	a01-020u-04-06.png	give
1069	a01-020u-04-07.png	the
1070	a01-020u-05-00.png	Africans
1071	a01-020u-05-01.png	the
1072	a01-020u-05-02.png	overall
1073	a01-020u-05-03.png	majority
1074	a01-020u-05-04.png	they
1075	a01-020u-05-05.png	are
1076	a01-020u-06-00.png	seeking
1077	a01-020u-06-01.png	.
1078	a01-020u-06-02.png	African
1079	a01-020u-06-03.png	delegates
1080	a01-020u-06-04.png	are
1081	a01-020u-06-05.png	studying
1082	a01-020u-07-00.png	them
1083	a01-020u-07-01.png	today
1084	a01-020u-07-02.png	.
1085	a01-020u-07-03.png	The
1086	a01-020u-07-04.png	conference
1087	a01-020u-07-05.png	will
1088	a01-020u-07-06.png	meet
1089	a01-020u-08-00.png	to
1090	a01-020u-08-01.png	discuss
1091	a01-020u-08-02.png	the
1092	a01-020u-08-03.png	function
1093	a01-020u-08-04.png	of
1094	a01-020u-08-05.png	a
1095	a01-020u-08-06.png	proposed
1096	a01-020x-00-00.png	Mr.
1097	a01-020x-00-01.png	Macleod
1098	a01-020x-00-02.png	went
1099	a01-020x-00-03.png	on
1100	a01-020x-00-04.png	with
1101	a01-020x-00-05.png	the
1102	a01-020x-00-06.png	conference
1103	a01-020x-00-07.png	at
1104	a01-020x-01-00.png	Lancaster
1105	a01-020x-01-01.png	House
1106	a01-020x-01-02.png	despite
1107	a01-020x-01-03.png	the
1108	a01-020x-01-04.png	crisis
1109	a01-020x-01-05.png	which
1110	a01-020x-01-06.png	had
1111	a01-020x-02-00.png	blown
1112	a01-020x-02-01.png	up
1113	a01-020x-02-02.png	.
1114	a01-020x-02-03.png	He
1115	a01-020x-02-04.png	has
1116	a01-020x-02-05.png	now
1117	a01-020x-02-06.png	revealed
1118	a01-020x-02-07.png	his
1119	a01-020x-02-08.png	full
1120	a01-020x-02-09.png	plans
1121	a01-020x-03-00.png	to
1122	a01-020x-03-01.png	the
1123	a01-020x-03-02.png	Africans
1124	a01-020x-03-03.png	and
1125	a01-020x-03-04.png	Liberals
1126	a01-020x-03-05.png	attending
1127	a01-020x-03-06.png	.
1128	a01-020x-03-07.png	These
1129	a01-020x-04-00.png	plans
1130	a01-020x-04-01.png	do
1131	a01-020x-04-02.png	not
1132	a01-020x-04-03.png	give
1133	a01-020x-04-04.png	the
1134	a01-020x-04-05.png	Africans
1135	a01-020x-04-06.png	the
1136	a01-020x-04-07.png	overall
1137	a01-020x-04-08.png	majo-
1138	a01-020x-05-00.png	rity
1139	a01-020x-05-01.png	they
1140	a01-020x-05-02.png	are
1141	a01-020x-05-03.png	seeking
1142	a01-020x-05-04.png	.
1143	a01-020x-05-05.png	African
1144	a01-020x-05-06.png	delegates
1145	a01-020x-05-07.png	are
1146	a01-020x-06-00.png	studying
1147	a01-020x-06-01.png	them
1148	a01-020x-06-02.png	today
1149	a01-020x-06-03.png	.
1150	a01-020x-06-04.png	The
1151	a01-020x-06-05.png	conference
1152	a01-020x-06-06.png	will
1153	a01-020x-06-07.png	meet
1154	a01-020x-07-00.png	to
1155	a01-020x-07-01.png	discuss
1156	a01-020x-07-02.png	the
1157	a01-020x-07-03.png	function
1158	a01-020x-07-04.png	of
1159	a01-020x-07-05.png	a
1160	a01-020x-07-06.png	proposed
1161	a01-020x-07-07.png	House
1162	a01-026-00-00.png	MR.
1163	a01-026-00-01.png	IAIN
1164	a01-026-00-02.png	MACLEOD
1165	a01-026-00-03.png	,
1166	a01-026-00-04.png	the
1167	a01-026-00-05.png	Colonial
1168	a01-026-00-06.png	Secretary
1169	a01-026-00-07.png	,
1170	a01-026-00-08.png	denied
1171	a01-026-01-00.png	in
1172	a01-026-01-01.png	the
1173	a01-026-01-02.png	Commons
1174	a01-026-01-03.png	last
1175	a01-026-01-04.png	night
1176	a01-026-01-05.png	that
1177	a01-026-01-06.png	there
1178	a01-026-01-07.png	have
1179	a01-026-01-08.png	been
1180	a01-026-02-00.png	secret
1181	a01-026-02-01.png	negotiations
1182	a01-026-02-02.png	on
1183	a01-026-02-03.png	Northern
1184	a01-026-02-04.png	Rhodesia's
1185	a01-026-02-05.png	future
1186	a01-026-02-06.png	.
1187	a01-026-03-00.png	The
1188	a01-026-03-01.png	Northern
1189	a01-026-03-02.png	Rhodesia
1190	a01-026-03-03.png	conference
1191	a01-026-03-04.png	in
1192	a01-026-03-05.png	London
1193	a01-026-03-06.png	has
1194	a01-026-04-00.png	been
1195	a01-026-04-01.png	boycotted
1196	a01-026-04-02.png	by
1197	a01-026-04-03.png	the
1198	a01-026-04-04.png	two
1199	a01-026-04-05.png	main
1200	a01-026-04-06.png	settlers'
1201	a01-026-04-07.png	parties
1202	a01-026-04-08.png	-
1203	a01-026-05-00.png	the
1204	a01-026-05-01.png	United
1205	a01-026-05-02.png	Federal
1206	a01-026-05-03.png	Party
1207	a01-026-05-04.png	and
1208	a01-026-05-05.png	the
1209	a01-026-05-06.png	Dominion
1210	a01-026-05-07.png	Party
1211	a01-026-05-08.png	.
1212	a01-026-06-00.png	But
1213	a01-026-06-01.png	representatives
1214	a01-026-06-02.png	of
1215	a01-026-06-03.png	Sir
1216	a01-026-06-04.png	Roy
1217	a01-026-06-05.png	Welensky
1218	a01-026-06-06.png	,
1219	a01-026-06-07.png	Prime
1220	a01-026-07-00.png	Minister
1221	a01-026-07-01.png	of
1222	a01-026-07-02.png	the
1223	a01-026-07-03.png	Central
1224	a01-026-07-04.png	African
1225	a01-026-07-05.png	Federation
1226	a01-026-07-06.png	,
1227	a01-026-07-07.png	went
1228	a01-026-08-00.png	to
1229	a01-026-08-01.png	Chequers
1230	a01-026-08-02.png	at
1231	a01-026-08-03.png	the
1232	a01-026-08-04.png	week-end
1233	a01-026-08-05.png	for
1234	a01-026-08-06.png	talks
1235	a01-026-08-07.png	with
1236	a01-026u-00-00.png	MR.
1237	a01-026u-00-01.png	IAIN
1238	a01-026u-00-02.png	MACLEOD
1239	a01-026u-00-03.png	,
1240	a01-026u-00-04.png	the
1241	a01-026u-00-05.png	Colonial
1242	a01-026u-00-06.png	Secretary
1243	a01-026u-00-07.png	,
1244	a01-026u-01-00.png	denied
1245	a01-026u-01-01.png	in
1246	a01-026u-01-02.png	the
1247	a01-026u-01-03.png	Commons
1248	a01-026u-01-04.png	last
1249	a01-026u-01-05.png	night
1250	a01-026u-01-06.png	that
1251	a01-026u-02-00.png	there
1252	a01-026u-02-01.png	have
1253	a01-026u-02-02.png	been
1254	a01-026u-02-03.png	secret
1255	a01-026u-02-04.png	negotiations
1256	a01-026u-02-05.png	on
1257	a01-026u-03-00.png	Northern
1258	a01-026u-03-01.png	Rhodesia's
1259	a01-026u-03-02.png	future
1260	a01-026u-03-03.png	.
1261	a01-026u-03-04.png	The
1262	a01-026u-03-05.png	Northern
1263	a01-026u-04-00.png	Rhodesia
1264	a01-026u-04-01.png	conference
1265	a01-026u-04-02.png	in
1266	a01-026u-04-03.png	London
1267	a01-026u-04-04.png	has
1268	a01-026u-04-05.png	been
1269	a01-026u-05-00.png	boycotted
1270	a01-026u-05-01.png	by
1271	a01-026u-05-02.png	the
1272	a01-026u-05-03.png	two
1273	a01-026u-05-04.png	main
1274	a01-026u-05-05.png	settlers'
1275	a01-026u-05-06.png	parties
1276	a01-026u-05-07.png	-
1277	a01-026u-06-00.png	the
1278	a01-026u-06-01.png	United
1279	a01-026u-06-02.png	Federal
1280	a01-026u-06-03.png	Party
1281	a01-026u-06-04.png	and
1282	a01-026u-06-05.png	the
1283	a01-026u-06-06.png	Dominion
1284	a01-026u-07-00.png	Party
1285	a01-026u-07-01.png	.
1286	a01-026u-07-02.png	But
1287	a01-026u-07-03.png	representatives
1288	a01-026u-07-04.png	of
1289	a01-026u-07-05.png	Sir
1290	a01-026u-07-06.png	Roy
1291	a01-026u-08-00.png	Welensky
1292	a01-026u-08-01.png	,
1293	a01-026u-08-02.png	Prime
1294	a01-026u-08-03.png	Minister
1295	a01-026u-08-04.png	of
1296	a01-026u-08-05.png	the
1297	a01-026u-08-06.png	Central
1298	a01-026u-09-00.png	African
1299	a01-026u-09-01.png	Federation
1300	a01-026u-09-02.png	,
1301	a01-026u-09-03.png	went
1302	a01-026u-09-04.png	to
1303	a01-026u-09-05.png	Chequers
1304	a01-026u-09-06.png	at
1305	a01-026u-10-00.png	the
1306	a01-026u-10-01.png	week-end
1307	a01-026u-10-02.png	for
1308	a01-026u-10-03.png	talks
1309	a01-026u-10-04.png	with
1310	a01-026u-10-05.png	Mr.
1311	a01-026u-10-06.png	Macmillan
1312	a01-026u-10-07.png	.
1313	a01-026x-00-00.png	Mr.
1314	a01-026x-00-01.png	Iain
1315	a01-026x-00-02.png	Macleod
1316	a01-026x-00-03.png	,
1317	a01-026x-00-04.png	the
1318	a01-026x-00-05.png	Colonial
1319	a01-026x-00-06.png	Secretary
1320	a01-026x-00-07.png	,
1321	a01-026x-00-08.png	denied
1322	a01-026x-01-00.png	in
1323	a01-026x-01-01.png	the
1324	a01-026x-01-02.png	Commons
1325	a01-026x-01-03.png	last
1326	a01-026x-01-04.png	night
1327	a01-026x-01-05.png	that
1328	a01-026x-01-06.png	there
1329	a01-026x-01-07.png	have
1330	a01-026x-02-00.png	been
1331	a01-026x-02-01.png	secret
1332	a01-026x-02-02.png	negotiations
1333	a01-026x-02-03.png	on
1334	a01-026x-02-04.png	the
1335	a01-026x-02-05.png	Northern
1336	a01-026x-02-06.png	Rhodesia's
1337	a01-026x-03-00.png	future
1338	a01-026x-03-01.png	.
1339	a01-026x-03-02.png	The
1340	a01-026x-03-03.png	Northern
1341	a01-026x-03-04.png	Rhodesia
1342	a01-026x-03-05.png	conference
1343	a01-026x-03-06.png	in
1344	a01-026x-04-00.png	London
1345	a01-026x-04-01.png	has
1346	a01-026x-04-02.png	been
1347	a01-026x-04-03.png	boycotted
1348	a01-026x-04-04.png	by
1349	a01-026x-04-05.png	the
1350	a01-026x-04-06.png	two
1351	a01-026x-04-07.png	main
1352	a01-026x-05-00.png	settlers'
1353	a01-026x-05-01.png	parties
1354	a01-026x-05-02.png	-
1355	a01-026x-05-03.png	the
1356	a01-026x-05-04.png	United
1357	a01-026x-05-05.png	Federal
1358	a01-026x-05-06.png	Party
1359	a01-026x-06-00.png	and
1360	a01-026x-06-01.png	the
1361	a01-026x-06-02.png	Dominion
1362	a01-026x-06-03.png	Party
1363	a01-026x-06-04.png	.
1364	a01-026x-06-05.png	But
1365	a01-026x-06-06.png	representatives
1366	a01-026x-07-00.png	of
1367	a01-026x-07-01.png	Sir
1368	a01-026x-07-02.png	Roy
1369	a01-026x-07-03.png	Welensky
1370	a01-026x-07-04.png	,
1371	a01-026x-07-05.png	Prime
1372	a01-026x-07-06.png	Minister
1373	a01-026x-07-07.png	of
1374	a01-026x-07-08.png	the
1375	a01-026x-08-00.png	Central
1376	a01-026x-08-01.png	African
1377	a01-026x-08-02.png	Federation
1378	a01-026x-08-03.png	,
1379	a01-026x-08-04.png	went
1380	a01-026x-08-05.png	to
1381	a01-026x-08-06.png	Chequers
1382	a01-026x-09-00.png	at
1383	a01-026x-09-01.png	the
1384	a01-026x-09-02.png	week-end
1385	a01-026x-09-03.png	for
1386	a01-026x-09-04.png	talks
1387	a01-026x-09-05.png	with
1388	a01-026x-09-06.png	Mr.
1389	a01-026x-09-07.png	Macmillan
1390	a01-026x-09-08.png	.
1391	a01-030-00-00.png	Northern
1392	a01-030-00-01.png	Rhodesia
1393	a01-030-00-02.png	is
1394	a01-030-00-03.png	a
1395	a01-030-00-04.png	member
1396	a01-030-00-05.png	of
1397	a01-030-00-06.png	the
1398	a01-030-00-07.png	Federation
1399	a01-030-00-08.png	.
1400	a01-030-01-00.png	Mr.
1401	a01-030-01-01.png	Macleod
1402	a01-030-01-02.png	was
1403	a01-030-01-03.png	not
1404	a01-030-01-04.png	at
1405	a01-030-01-05.png	the
1406	a01-030-01-06.png	week-end
1407	a01-030-01-07.png	meeting
1408	a01-030-01-08.png	.
1409	a01-030-01-09.png	But
1410	a01-030-01-10.png	he
1411	a01-030-01-11.png	told
1412	a01-030-02-00.png	M
1413	a01-030-02-01.png	yesterday
1414	a01-030-02-02.png	:
1415	a01-030-02-03.png	""""
1416	a01-030-02-04.png	I
1417	a01-030-02-05.png	have
1418	a01-030-02-06.png	no
1419	a01-030-02-07.png	knowledge
1420	a01-030-02-08.png	of
1421	a01-030-02-09.png	secret
1422	a01-030-02-10.png	negotiations
1423	a01-030-02-11.png	.
1424	a01-030-02-12.png	""""
1425	a01-030-03-00.png	He
1426	a01-030-03-01.png	said
1427	a01-030-03-02.png	Britain
1428	a01-030-03-03.png	had
1429	a01-030-03-04.png	an
1430	a01-030-03-05.png	obligation
1431	a01-030-03-06.png	to
1432	a01-030-03-07.png	consult
1433	a01-030-03-08.png	the
1434	a01-030-03-09.png	Federal
1435	a01-030-04-00.png	Government
1436	a01-030-04-01.png	.
1437	a01-030-04-02.png	But
1438	a01-030-04-03.png	the
1439	a01-030-04-04.png	final
1440	a01-030-04-05.png	decision
1441	a01-030-04-06.png	remained
1442	a01-030-04-07.png	with
1443	a01-030-04-08.png	the
1444	a01-030-04-09.png	British
1445	a01-030-05-00.png	Government
1446	a01-030-05-01.png	.
1447	a01-030-05-02.png	Mr.
1448	a01-030-05-03.png	James
1449	a01-030-05-04.png	Callaghan
1450	a01-030-05-05.png	,
1451	a01-030-05-06.png	Labour's
1452	a01-030-05-07.png	Colonial
1453	a01-030-05-08.png	spokesman
1454	a01-030-05-09.png	,
1455	a01-030-06-00.png	said
1456	a01-030-06-01.png	Sir
1457	a01-030-06-02.png	Roy
1458	a01-030-06-03.png	had
1459	a01-030-06-04.png	no
1460	a01-030-06-05.png	right
1461	a01-030-06-06.png	to
1462	a01-030-06-07.png	delay
1463	a01-030-06-08.png	progress
1464	a01-030-06-09.png	in
1465	a01-030-06-10.png	the
1466	a01-030-06-11.png	talks
1467	a01-030-06-12.png	by
1468	a01-030-07-00.png	refusing
1469	a01-030-07-01.png	to
1470	a01-030-07-02.png	sit
1471	a01-030-07-03.png	round
1472	a01-030-07-04.png	the
1473	a01-030-07-05.png	conference
1474	a01-030-07-06.png	table
1475	a01-030-07-07.png	.
1476	a01-030u-00-00.png	Northern
1477	a01-030u-00-01.png	Rhodesia
1478	a01-030u-00-02.png	is
1479	a01-030u-00-03.png	a
1480	a01-030u-00-04.png	member
1481	a01-030u-00-05.png	of
1482	a01-030u-00-06.png	the
1483	a01-030u-00-07.png	Federation
1484	a01-030u-00-08.png	.
1485	a01-030u-01-00.png	Mr.
1486	a01-030u-01-01.png	Macleod
1487	a01-030u-01-02.png	was
1488	a01-030u-01-03.png	not
1489	a01-030u-01-04.png	at
1490	a01-030u-01-05.png	the
1491	a01-030u-01-06.png	week-end
1492	a01-030u-02-00.png	meeting
1493	a01-030u-02-01.png	.
1494	a01-030u-02-02.png	But
1495	a01-030u-02-03.png	he
1496	a01-030u-02-04.png	told
1497	a01-030u-02-05.png	M
1498	a01-030u-02-06.png	yesterday
1499	a01-030u-02-07.png	:
1500	a01-030u-02-08.png	""""
1501	a01-030u-02-09.png	I
1502	a01-030u-03-00.png	have
1503	a01-030u-03-01.png	no
1504	a01-030u-03-02.png	knowledge
1505	a01-030u-03-03.png	of
1506	a01-030u-03-04.png	secret
1507	a01-030u-03-05.png	negotiations
1508	a01-030u-03-06.png	.
1509	a01-030u-03-07.png	""""
1510	a01-030u-04-00.png	He
1511	a01-030u-04-01.png	said
1512	a01-030u-04-02.png	Britain
1513	a01-030u-04-03.png	had
1514	a01-030u-04-04.png	an
1515	a01-030u-04-05.png	obligation
1516	a01-030u-04-06.png	to
1517	a01-030u-04-07.png	consult
1518	a01-030u-05-00.png	the
1519	a01-030u-05-01.png	Federal
1520	a01-030u-05-02.png	Government
1521	a01-030u-05-03.png	.
1522	a01-030u-05-04.png	But
1523	a01-030u-05-05.png	the
1524	a01-030u-05-06.png	final
1525	a01-030u-06-00.png	decision
